x,y
86.0,47.0
76.5,51.5
84.0,56.0
91.0,73.0
74.5,57.0
84.33333333333333,46.333333333333336
90.0,69.0
84.5,47.5
84.0,55.0
79.5,47.5
87.0,49.666666666666664
82.0,76.0
74.0,56.0
81.66666666666667,45.0
77.0,68.0
84.5,55.5
77.0,49.0
74.0,56.5
90.0,72.0
87.5,64.5
81.0,70.0
81.5,42.5
90.0,70.0
74.5,52.0
84.0,59.0
83.8,47.8
75.0,53.0
76.0,50.5
85.5,46.5
71.5,53.5
89.0,48.0
82.0,48.5
84.5,57.0
78.0,50.0
71.33333333333333,50.333333333333336
79.5,46.0
78.0,51.0
82.5,50.5
84.0,58.0
83.6,50.8
90.0,68.0
84.5,44.5
86.33333333333333,51.333333333333336
85.0,62.0
82.5,47.5
77.0,63.0
74.5,51.0
88.0,47.0
84.0,51.666666666666664
89.0,48.0
84.5,46.5
77.0,63.0
78.5,46.25
85.0,45.5
75.0,50.5
84.0,46.2
74.0,51.0
47.5,122.5
86.0,45.5
86.0,54.0
76.2,49.0
86.5,48.5
79.0,70.0
84.66666666666667,55.333333333333336
75.5,51.0
77.0,61.0
76.25,50.5
86.0,49.5
80.5,45.0
86.0,60.0
88.5,67.5
85.0,56.5
91.0,68.0
76.5,52.5
91.0,69.0
75.0,50.666666666666664
80.0,47.0
84.0,44.666666666666664
78.66666666666667,49.0
75.5,54.5
80.0,49.0
88.0,50.0
85.0,44.0
82.5,62.0
81.33333333333333,47.666666666666664
75.0,53.0
84.0,43.0
78.5,62.5
86.0,47.0
77.0,50.5
75.66666666666667,56.0
85.0,45.5
83.0,48.5
75.0,48.0
89.5,50.0
76.0,56.5
87.66666666666667,49.333333333333336
74.0,48.0
85.0,45.5
37.0,104.0
87.5,45.0
83.33333333333333,45.666666666666664
87.0,54.5
75.0,53.0
87.0,45.0
84.0,69.0
87.0,50.0
89.0,65.0
84.66666666666667,46.666666666666664
86.75,48.25
82.0,83.0
83.66666666666667,43.333333333333336
86.0,56.0
83.0,45.5
79.0,67.0
76.4,49.8
89.5,50.0
81.0,44.0
87.66666666666667,50.333333333333336
86.0,70.0
86.2,46.6
86.0,59.0
86.5,46.0
77.5,53.5
83.0,43.0
82.6,47.6
75.0,51.0
87.5,44.0
79.0,52.0
80.0,47.5
88.0,50.0
76.5,50.5
84.5,43.5
86.0,59.0
76.0,52.0
93.0,80.0
87.66666666666667,46.333333333333336
82.0,43.0
90.0,51.0
86.5,44.5
76.0,50.5
84.75,46.25
87.0,57.0
87.0,47.0
89.5,51.5
83.5,47.5
77.0,55.0
84.5,47.0
87.5,64.0
87.5,47.0
79.0,51.5
80.0,69.0
78.0,50.0
77.0,59.0
83.22222222222223,47.888888888888886
76.0,54.0
90.0,48.0
74.0,120.0
88.0,48.0
90.0,67.0
85.66666666666667,44.666666666666664
84.0,81.0
78.0,50.5
89.0,53.0
76.5,48.5
87.5,44.5
82.5,45.5
91.0,66.0
87.5,57.5
78.0,52.0
88.0,61.0
87.0,54.0
76.0,50.0
85.0,49.0
77.0,56.0
86.2,46.0
86.0,58.0
82.0,47.666666666666664
88.0,57.0
83.5,49.5
87.0,43.0
88.33333333333333,53.666666666666664
76.0,53.0
86.0,44.5
78.8,48.8
87.0,51.0
77.33333333333333,51.666666666666664
88.2,49.2
79.0,50.333333333333336
68.0,52.0
89.66666666666667,47.666666666666664
69.0,52.0
87.0,51.5
90.0,45.0
83.0,48.0
88.33333333333333,47.333333333333336
83.0,46.5
85.5,62.0
80.0,50.333333333333336
86.0,52.0
86.5,48.0
79.0,50.0
89.5,46.5
77.0,48.0
89.0,49.5
82.5,49.5
88.25,47.75
76.5,51.0
90.0,46.0
89.0,54.0
88.0,47.0
81.0,49.5
77.0,53.0
90.0,50.0
81.5,47.5
78.0,55.0
83.5,45.5
91.0,52.0
78.0,51.25
85.5,49.5
87.0,57.0
85.0,47.666666666666664
79.0,59.0
81.5,48.5
81.0,68.0
89.5,48.0
81.0,50.0
88.0,59.0
85.0,46.0
80.0,65.0
89.33333333333333,64.33333333333333
81.5,50.0
86.0,89.0
82.5,49.0
90.0,53.5
78.0,56.0
82.33333333333333,47.0
84.0,84.0
79.0,49.5
86.66666666666667,46.833333333333336
76.0,113.0
79.5,48.5
88.0,62.0
89.5,45.0
85.0,61.0
84.0,75.0
87.0,46.0
80.0,61.0
78.5,55.0
93.0,70.0
88.5,58.5
89.0,47.5
79.5,50.0
89.5,52.0
80.0,50.0
87.5,46.5
