x,y
15.5,55.0
49.0,56.0
14.5,54.0
27.0,63.0
16.0,51.0
25.5,56.5
29.0,65.0
12.6,57.4
23.0,80.0
14.4,55.0
41.0,90.0
17.0,52.666666666666664
24.0,53.666666666666664
11.0,56.5
23.0,50.0
13.5,55.666666666666664
25.0,55.0
15.0,54.0
23.0,50.0
12.666666666666666,54.77777777777778
22.0,54.0
12.5,53.5
46.0,100.0
13.5,53.0
22.0,52.0
12.5,53.5
16.0,54.8
26.0,57.0
13.0,53.0
23.5,51.0
14.5,59.0
25.0,53.0
14.333333333333334,56.333333333333336
21.5,51.5
13.666666666666666,54.666666666666664
19.0,66.0
12.5,56.0
18.0,52.0
12.0,56.5
12.0,54.0
18.5,53.0
57.0,57.0
11.333333333333334,54.0
25.5,55.5
13.5,57.0
22.0,51.5
11.333333333333334,54.333333333333336
21.0,53.0
12.5,54.0
20.333333333333332,52.666666666666664
16.0,60.0
24.5,54.0
12.0,53.0
14.666666666666666,58.0
11.666666666666666,53.0
16.0,59.0
12.333333333333334,54.0
22.0,50.5
28.0,64.0
13.0,53.0
12.333333333333334,56.333333333333336
27.0,57.0
12.5,54.0
25.0,52.0
12.666666666666666,55.0
21.5,52.5
12.0,52.0
20.25,52.25
47.0,104.0
14.666666666666666,56.0
25.0,52.0
14.0,56.0
26.5,56.0
13.0,52.5
21.0,54.0
14.0,53.5
24.5,52.0
13.5,53.0
5.0,89.0
27.0,59.5
13.666666666666666,52.333333333333336
24.0,50.0
13.11111111111111,55.55555555555556
26.5,56.5
23.0,50.0
15.11111111111111,54.44444444444444
23.5,50.0
16.5,58.0
13.0,53.833333333333336
21.333333333333332,51.666666666666664
11.0,54.0
16.5,50.5
24.5,52.5
13.0,56.5
18.333333333333332,51.0
15.0,58.5
24.0,52.0
14.8,56.8
28.0,64.0
15.5,53.0
27.0,60.0
17.0,51.0
24.0,54.25
12.0,53.5
14.75,53.5
27.0,57.0
14.0,55.0
18.5,51.0
27.0,61.0
14.0,54.5
22.333333333333332,51.666666666666664
16.0,53.0
23.0,52.0
14.5,54.5
80.0,99.0
13.8,55.2
14.666666666666666,54.666666666666664
24.5,51.0
13.5,56.0
24.5,52.0
11.0,55.0
16.0,51.4
23.5,54.5
15.666666666666666,55.0
27.0,57.0
15.25,58.0
25.0,50.0
16.0,54.0
26.0,53.0
15.666666666666666,52.0
26.333333333333332,54.333333333333336
19.5,52.5
38.0,87.0
23.333333333333332,52.666666666666664
13.0,54.0
27.0,59.0
14.0,52.0
15.0,55.5
16.0,52.5
22.0,72.0
12.0,56.0
22.5,52.5
18.0,52.0
20.0,62.0
24.0,51.5
17.0,51.0
16.5,57.5
25.0,53.0
14.8,54.4
26.0,53.0
15.285714285714286,51.42857142857143
72.0,127.0
14.0,55.0
28.0,66.0
15.5,53.5
26.5,52.5
15.0,58.0
28.0,64.0
19.0,51.0
13.5,53.0
27.0,56.0
15.666666666666666,52.333333333333336
24.0,53.0
27.5,62.0
23.5,52.0
13.0,56.0
23.0,50.0
27.0,53.0
17.0,54.0
