x,y
86.0,53.0
87.0,46.0
79.0,84.0
94.0,72.0
89.57142857142857,49.285714285714285
92.0,61.5
94.0,52.5
88.0,50.5
83.0,62.0
90.5,52.0
88.0,45.0
83.33333333333333,54.0
64.0,50.0
95.5,52.0
92.0,59.5
93.5,52.5
89.33333333333333,47.0
78.5,52.0
92.0,63.0
92.0,53.0
84.0,54.0
91.0,53.0
82.0,59.0
92.33333333333333,48.666666666666664
84.0,52.0
91.8,50.2
90.5,54.5
60.0,57.0
84.0,53.0
91.0,46.0
94.0,70.0
86.5,50.5
93.0,54.666666666666664
88.5,48.0
91.0,63.0
86.33333333333333,50.0
82.5,61.5
93.0,58.0
93.0,46.5
92.5,59.5
93.0,46.0
84.0,52.0
97.0,52.0
87.33333333333333,48.0
87.0,81.0
92.5,48.0
88.5,51.0
81.0,53.0
90.6,50.4
82.5,57.5
96.0,51.0
93.5,56.0
93.0,88.0
83.5,59.0
67.0,75.0
82.5,58.0
94.0,50.5
85.0,53.5
93.5,53.0
89.0,61.0
91.16666666666667,51.5
89.0,45.0
91.0,63.25
94.0,53.0
82.5,52.5
90.5,63.5
95.0,56.0
89.0,45.5
94.0,51.0
66.0,77.0
93.2,47.8
96.0,55.0
93.33333333333333,48.0
84.0,54.0
91.4,50.2
97.0,55.0
91.5,49.0
81.0,53.0
90.5,47.5
82.5,56.0
95.5,54.5
92.0,67.0
92.5,61.0
91.5,50.5
91.5,63.5
96.0,54.0
88.5,49.5
92.0,62.0
91.25,49.75
93.0,61.0
91.0,65.66666666666667
85.5,53.5
93.5,56.0
78.5,79.0
96.0,51.0
85.5,69.0
88.0,51.0
94.5,54.0
84.66666666666667,54.0
93.0,47.5
83.0,59.0
88.5,49.5
84.0,66.0
86.66666666666667,52.666666666666664
98.0,51.0
85.5,51.5
92.5,47.75
96.0,56.0
93.0,49.333333333333336
91.5,65.5
95.0,54.0
91.66666666666667,48.333333333333336
86.0,49.0
96.0,54.0
89.0,46.0
95.33333333333333,52.666666666666664
93.0,62.0
93.5,55.0
93.0,47.0
88.0,46.0
84.5,56.0
88.5,49.5
86.0,75.0
88.0,50.0
93.0,64.0
86.0,55.5
94.0,71.0
88.5,49.5
94.0,50.5
92.0,63.0
85.0,52.0
94.0,48.0
84.0,52.5
57.0,50.0
93.5,52.0
95.0,58.0
91.0,48.5
96.0,52.5
92.0,48.0
55.0,67.0
92.0,49.0
83.0,60.0
88.5,50.5
95.0,71.0
92.0,48.0
82.5,55.0
95.0,56.5
93.0,46.0
92.2,52.6
82.5,59.0
89.66666666666667,48.666666666666664
95.0,48.0
94.5,59.0
92.5,46.5
85.0,54.666666666666664
97.5,54.5
91.5,48.0
84.0,55.0
95.0,57.0
86.0,89.0
92.5,51.0
85.0,53.5
55.0,67.0
80.0,112.0
86.0,53.5
95.0,79.0
96.66666666666667,53.666666666666664
88.33333333333333,50.666666666666664
92.0,66.5
96.0,49.0
84.0,55.5
89.0,49.0
96.0,54.0
90.8,53.0
90.33333333333333,48.666666666666664
84.5,52.0
95.66666666666667,51.666666666666664
90.6,50.4
83.0,91.0
91.5,49.5
97.33333333333333,50.666666666666664
79.0,76.0
84.5,90.0
92.6,49.4
94.66666666666667,60.333333333333336
84.5,55.5
95.0,60.0
85.5,53.5
86.0,75.0
95.5,55.0
90.0,50.5
83.0,63.0
94.0,50.0
83.0,53.0
85.5,59.0
92.0,69.0
91.0,53.0
95.5,56.0
92.0,48.0
96.0,56.5
96.5,49.0
87.0,54.0
92.0,52.5
71.0,51.0
95.0,53.0
97.0,83.0
96.66666666666667,53.0
94.0,61.0
95.33333333333333,51.666666666666664
37.0,109.0
84.5,54.0
54.0,60.0
92.0,69.5
96.0,53.5
82.0,53.0
92.0,50.0
82.0,84.0
92.5,65.5
79.0,72.0
84.5,57.5
90.0,48.0
93.66666666666667,50.0
89.5,54.0
93.0,48.0
94.5,63.5
93.33333333333333,52.0
93.5,64.0
98.0,56.0
93.66666666666667,50.833333333333336
96.33333333333333,55.833333333333336
97.0,86.0
86.0,54.0
55.0,59.0
84.33333333333333,55.0
95.5,57.0
89.0,50.0
89.5,53.5
92.0,49.0
90.0,65.0
89.33333333333333,52.333333333333336
95.5,53.5
94.0,47.0
91.5,53.5
87.0,53.5
100.0,54.0
89.0,50.5
96.0,77.0
91.5,51.5
97.0,77.0
96.33333333333333,53.333333333333336
89.5,49.5
96.0,56.0
95.2,50.8
84.0,89.0
92.5,69.5
96.0,59.0
95.0,84.0
95.0,49.0
88.0,52.0
94.5,50.5
98.0,53.5
94.0,48.0
87.5,53.0
93.0,50.0
84.0,55.0
91.0,48.5
97.0,58.0
85.0,60.5
92.5,53.0
86.0,59.0
90.0,50.333333333333336
96.75,53.25
86.0,90.0
90.0,51.666666666666664
96.0,49.0
94.5,64.0
96.0,51.0
88.33333333333333,54.0
98.0,56.0
85.8,54.8
99.0,56.0
95.0,55.5
85.0,56.0
95.0,62.5
85.5,57.5
95.0,56.5
95.0,49.0
96.5,58.5
91.5,48.0
94.0,55.0
96.0,48.0
92.0,74.0
91.0,51.5
96.66666666666667,55.666666666666664
93.5,49.5
94.0,63.0
97.5,56.5
95.0,64.0
92.375,51.0
53.0,58.0
92.5,48.5
91.0,90.0
92.0,52.5
89.0,90.0
97.0,49.5
85.0,58.0
93.6,50.2
69.0,50.0
94.0,52.5
